,index,oktmo_x,indicator_value,municipal_district_name_short,oktmo_y,territory_id,municipal_district_name,municipal_district_type,region_code,region_name,oktmo_nosplit
1636,1610,73639000,5440.0,Старокулаткинский,73-639-000-000,2268.0,Старокулаткинский муниципальный район,муниципальный район,73.0,Ульяновская область,73639000
1637,1611,73642000,5322.75,Старомайнский,73-642-000-000,2269.0,Старомайнский муниципальный район,муниципальный район,73.0,Ульяновская область,73642000
1638,1612,73644000,5440.75,Сурский,73-644-000-000,2270.0,Сурский муниципальный район,муниципальный район,73.0,Ульяновская область,73644000
1639,1613,73648000,5097.5,Тереньгульский,73-648-000-000,2271.0,Тереньгульский муниципальный район,муниципальный район,73.0,Ульяновская область,73648000
1640,1614,73652000,11804.25,Ульяновский,73-652-000-000,2272.0,Ульяновский муниципальный район,муниципальный район,73.0,Ульяновская область,73652000
1641,1615,73654000,9007.5,Цильнинский,73-654-000-000,2273.0,Цильнинский муниципальный район,муниципальный район,73.0,Ульяновская область,73654000
1642,1616,73656000,12449.5,Чердаклинский,73-656-000-000,2274.0,Чердаклинский муниципальный район,муниципальный район,73.0,Ульяновская область,73656000
1643,1617,73701000,208646.75,Ульяновск,73-701-000-000,2251.0,городской округ город Ульяновск,городской округ,73.0,Ульяновская область,73701000
1644,1618,73715000,6112.25,Новоульяновск,73-715-000-000,2253.0,городской округ город Новоульяновск,городской округ,73.0,Ульяновская область,73715000
1645,1619,75533000,12402.75,Коркинский,75-533-000-000,2303.0,Коркинский муниципальный округ,муниципальный округ,74.0,Челябинская область,75533000
1646,1620,75603000,3581.5,Агаповский,75-603-000-000,2291.0,Агаповский муниципальный район,муниципальный район,74.0,Челябинская область,75603000
1647,1621,75606000,10137.75,Аргаяшский,75-606-000-000,2292.0,Аргаяшский муниципальный район,муниципальный район,74.0,Челябинская область,75606000
1648,1622,75609000,14136.5,Ашинский,75-609-000-000,2293.0,Ашинский муниципальный район,муниципальный район,74.0,Челябинская область,75609000
1649,1623,75612000,3251.0,Брединский,75-612-000-000,2294.0,Брединский муниципальный район,муниципальный район,74.0,Челябинская область,75612000
1650,1624,75614000,6161.25,Варненский,75-614-000-000,2295.0,Варненский муниципальный район,муниципальный район,74.0,Челябинская область,75614000
1651,1625,75617000,6529.75,Верхнеуральский,75-617-000-000,2296.0,Верхнеуральский муниципальный район,муниципальный район,74.0,Челябинская область,75617000
1652,1626,75619000,11537.5,Еманжелинский,75-619-000-000,2297.0,Еманжелинский муниципальный район,муниципальный район,74.0,Челябинская область,75619000
1653,1627,75620000,4956.0,Еткульский,75-620-000-000,2298.0,Еткульский муниципальный район,муниципальный район,74.0,Челябинская область,75620000
1654,1628,75623000,8304.5,Карталинский,75-623-000-000,2299.0,Карталинский муниципальный район,муниципальный район,74.0,Челябинская область,75623000
1655,1629,75626000,6677.25,Каслинский,75-626-000-000,2300.0,Каслинский муниципальный район,муниципальный район,74.0,Челябинская область,75626000
1656,1630,75629000,7950.5,Катав-Ивановский,75-629-000-000,2301.0,Катав-Ивановский муниципальный район,муниципальный район,74.0,Челябинская область,75629000
1657,1631,75632000,5461.25,Кизильский,75-632-000-000,2302.0,Кизильский муниципальный район,муниципальный район,74.0,Челябинская область,75632000
1658,1632,75634000,8417.5,Красноармейский,75-634-000-000,2304.0,Красноармейский муниципальный район,муниципальный район,74.0,Челябинская область,75634000
1659,1633,75636000,7944.75,Кунашакский,75-636-000-000,2305.0,Кунашакский муниципальный район,муниципальный район,74.0,Челябинская область,75636000
1660,1634,75638000,6337.25,Кусинский,75-638-000-000,2306.0,Кусинский муниципальный район,муниципальный район,74.0,Челябинская область,75638000
1661,1634,75638000,6337.25,Кусинский,75-638-000-000,3012.0,Кусинский муниципальный район,муниципальный район,74.0,Челябинская область,75638000
1662,1635,75642000,4386.5,Нагайбакский,75-642-000-000,2307.0,Нагайбакский муниципальный район,муниципальный район,74.0,Челябинская область,75642000
1663,1636,75644000,3798.25,Нязепетровский,75-644-000-000,2308.0,Нязепетровский муниципальный район,муниципальный район,74.0,Челябинская область,75644000
1664,1637,75647000,5695.25,Октябрьский,75-647-000-000,2309.0,Октябрьский муниципальный район,муниципальный район,74.0,Челябинская область,75647000
1665,1638,75648000,6377.75,Пластовский,75-648-000-000,2310.0,Пластовский муниципальный район,муниципальный район,74.0,Челябинская область,75648000
1666,1639,75649000,19388.0,Саткинский,75-649-000-000,2311.0,Саткинский муниципальный район,муниципальный район,74.0,Челябинская область,75649000
1667,1640,75652000,12652.5,Сосновский,75-652-000-000,2312.0,Сосновский муниципальный район,муниципальный район,74.0,Челябинская область,75652000
1668,1641,75654000,5298.25,Троицкий,75-654-000-000,2313.0,Троицкий муниципальный район,муниципальный район,74.0,Челябинская область,75654000
1669,1642,75655000,6913.25,Увельский,75-655-000-000,2314.0,Увельский муниципальный район,муниципальный район,74.0,Челябинская область,75655000
1670,1643,75656000,5532.75,Уйский,75-656-000-000,2315.0,Уйский муниципальный район,муниципальный район,74.0,Челябинская область,75656000
1671,1644,75657000,6756.75,Чебаркульский,75-657-000-000,2316.0,Чебаркульский муниципальный район,муниципальный район,74.0,Челябинская область,75657000
1672,1645,75659000,3688.25,Чесменский,75-659-000-000,2317.0,Чесменский муниципальный район,муниципальный район,74.0,Челябинская область,75659000
1673,1646,75701000,210450.5,Челябинский,75-701-000-000,2275.0,городской округ Челябинский,городской округ,74.0,Челябинская область,75701000
1674,1647,75706000,8068.0,Верхнеуфалейский,75-706-000-000,2276.0,городской округ Верхнеуфалейский,городской округ,74.0,Челябинская область,75706000
1675,1648,75707000,9535.0,Трехгорный,75-707-000-000,2285.0,городской округ Трехгорный,городской округ,74.0,Челябинская область,75707000
1676,1649,75712000,42298.0,Златоустовский,75-712-000-000,2277.0,городской округ Златоустовский,городской округ,74.0,Челябинская область,75712000
1677,1649,75712000,42298.0,Златоустовский,75-712-000-000,3011.0,городской округ Златоустовский,городской округ,74.0,Челябинская область,75712000
1678,1650,75715000,3341.25,Карабашский,75-715-000-000,2278.0,городской округ Карабашский,городской округ,74.0,Челябинская область,75715000
1679,1651,75728000,32740.0,Копейский,75-728-000-000,2279.0,городской округ Копейский,городской округ,74.0,Челябинская область,75728000
1680,1652,75734000,9256.25,Кыштымский,75-734-000-000,2280.0,городской округ Кыштымский,городской округ,74.0,Челябинская область,75734000
1681,1653,75738000,78216.5,Магнитогорский,75-738-000-000,2281.0,городской округ Магнитогорский,городской округ,74.0,Челябинская область,75738000
1682,1654,75742000,53171.5,Миасский,75-742-000-000,2282.0,городской округ Миасский,городской округ,74.0,Челябинская область,75742000
1683,1655,75743000,24241.0,Озерский,75-743-000-000,2283.0,городской округ Озерский,городской округ,74.0,Челябинская область,75743000
1684,1656,75746000,17114.0,Снежинский,75-746-000-000,2284.0,городской округ Снежинский,городской округ,74.0,Челябинская область,75746000
1685,1657,75752000,12556.5,Троицкий,75-752-000-000,2286.0,городской округ Троицкий,городской округ,74.0,Челябинская область,75752000
1686,1658,75755000,7184.0,Усть-Катавский,75-755-000-000,2287.0,городской округ Усть-Катавский,городской округ,74.0,Челябинская область,75755000
1687,1659,75758000,8729.25,Чебаркульский,75-758-000-000,2288.0,городской округ Чебаркульский,городской округ,74.0,Челябинская область,75758000
1688,1660,75759000,652.0,Локомотивный,75-759-000-000,2290.0,городской округ Локомотивный,городской округ,74.0,Челябинская область,75759000
1689,1661,75764000,8845.25,Южноуральский,75-764-000-000,2289.0,городской округ Южноуральский,городской округ,74.0,Челябинская область,75764000
1690,1662,76503000,2016.25,,,,,,,,
1691,1663,76504000,1363.5,,,,,,,,
1692,1664,76515000,1153.5,Каларский,76-515-000-000,582.0,Каларский муниципальный округ,муниципальный округ,75.0,Забайкальский край,76515000
1693,1665,76530000,1286.75,,,,,,,,
1694,1666,76538000,2749.0,Приаргунский,76-538-000-000,594.0,Приаргунский муниципальный округ,муниципальный округ,75.0,Забайкальский край,76538000
1695,1667,76544000,2124.75,,,,,,,,
1696,1668,76606000,2627.5,Балейский,76-606-000-000,578.0,Балейский муниципальный район,муниципальный район,75.0,Забайкальский край,76606000
1697,1669,76609000,6349.0,Борзинский,76-609-000-000,579.0,Борзинский муниципальный район,муниципальный район,75.0,Забайкальский край,76609000
1698,1670,76610000,1423.75,Газимуро-Заводский,76-610-000-000,580.0,Газимуро-Заводский муниципальный район,муниципальный район,75.0,Забайкальский край,76610000
1699,1671,76611000,2993.25,Дульдургинский,76-611-000-000,606.0,Дульдургинский муниципальный район,муниципальный район,75.0,Забайкальский край,76611000
1700,1672,76612000,1992.25,Забайкальский,76-612-000-000,581.0,Забайкальский муниципальный район,муниципальный район,75.0,Забайкальский край,76612000
1701,1673,76618000,1256.0,Калганский,76-618-000-000,583.0,Калганский муниципальный район,муниципальный район,75.0,Забайкальский край,76618000
1702,1674,76620000,4837.0,Карымский,76-620-000-000,584.0,Карымский муниципальный район,муниципальный район,75.0,Забайкальский край,76620000
1703,1675,76621000,10730.5,Краснокаменск и Краснокаменский,76-621-000-000,585.0,муниципальный район Город Краснокаменск и Краснокаменский район,муниципальный район,75.0,Забайкальский край,76621000
1704,1676,76622000,3665.0,Красночикойский,76-622-000-000,586.0,Красночикойский муниципальный район,муниципальный район,75.0,Забайкальский край,76622000
1705,1677,76624000,2333.75,Кыринский,76-624-000-000,587.0,Кыринский муниципальный район,муниципальный район,75.0,Забайкальский край,76624000
1706,1678,76625000,3981.75,Могойтуйский,76-625-000-000,607.0,Могойтуйский муниципальный район,муниципальный район,75.0,Забайкальский край,76625000
1707,1679,76626000,2493.5,Могочинский,76-626-000-000,588.0,Могочинский муниципальный район,муниципальный район,75.0,Забайкальский край,76626000
1708,1680,76628000,3386.25,Нерчинский,76-628-000-000,589.0,Нерчинский муниципальный район,муниципальный район,75.0,Забайкальский край,76628000
1709,1681,76632000,4580.0,Оловяннинский,76-632-000-000,591.0,Оловяннинский муниципальный район,муниципальный район,75.0,Забайкальский край,76632000
1710,1682,76634000,1766.0,Ононский,76-634-000-000,592.0,Ононский муниципальный район,муниципальный район,75.0,Забайкальский край,76634000
1711,1683,76640000,3753.0,Сретенский,76-640-000-000,595.0,Сретенский муниципальный район,муниципальный район,75.0,Забайкальский край,76640000
1712,1684,76642000,187.0,Тунгиро-Олёкминский,76-642-000-000,596.0,Тунгиро-Олёкминский муниципальный район,муниципальный район,75.0,Забайкальский край,76642000
1713,1685,76646000,3164.0,Улётовский,76-646-000-000,598.0,Улётовский муниципальный район,муниципальный район,75.0,Забайкальский край,76646000
1714,1686,76647000,4512.0,Хилокский,76-647-000-000,599.0,Хилокский муниципальный район,муниципальный район,75.0,Забайкальский край,76647000
1715,1687,76648000,4854.25,Чернышевский,76-648-000-000,600.0,Чернышевский муниципальный район,муниципальный район,75.0,Забайкальский край,76648000
1716,1688,76650000,8834.5,Читинский,76-650-000-000,601.0,Читинский муниципальный район,муниципальный район,75.0,Забайкальский край,76650000
1717,1689,76652000,1389.25,Шелопугинский,76-652-000-000,602.0,Шелопугинский муниципальный район,муниципальный район,75.0,Забайкальский край,76652000
1718,1690,76654000,6417.75,Шилкинский,76-654-000-000,603.0,Шилкинский муниципальный район,муниципальный район,75.0,Забайкальский край,76654000
1719,1691,76701000,55693.0,Чита,76-701-000-000,573.0,городской округ город Чита,городской округ,75.0,Забайкальский край,76701000
1720,1692,76702000,5781.25,Агинское,76-702-000-000,604.0,городской округ поселок Агинское,городской округ,75.0,Забайкальский край,76702000
1721,1693,76715000,5518.5,Петровск-Забайкальский,76-715-000-000,574.0,городской округ город Петровск-Забайкальский,городской округ,75.0,Забайкальский край,76715000
1722,1694,76785000,1431.25,Горный,76-785-000-000,575.0,городской округ ЗАТО поселок Горный,городской округ,75.0,Забайкальский край,76785000
1723,1695,77603000,1355.5,Анадырский,77-603-000-000,2348.0,Анадырский муниципальный район,муниципальный район,87.0,Чукотский автономный округ,77603000
1724,1696,77609000,1524.25,Билибинский,77-609-000-000,2349.0,Билибинский муниципальный район,муниципальный район,87.0,Чукотский автономный округ,77609000
1725,1697,77633000,878.5,Чукотский,77-633-000-000,2350.0,Чукотский муниципальный район,муниципальный район,87.0,Чукотский автономный округ,77633000
1726,1698,77701000,2950.5,Анадырь,77-701-000-000,2344.0,городской округ Анадырь,городской округ,87.0,Чукотский автономный округ,77701000
1727,1699,77705000,883.5,Певек,77-705-000-000,2347.0,городской округ Певек,городской округ,87.0,Чукотский автономный округ,77705000
1728,1700,77710000,679.5,Провиденский,77-710-000-000,2346.0,городской округ Провиденский,городской округ,87.0,Чукотский автономный округ,77710000
1729,1701,77715000,1100.0,Эгвекинот,77-715-000-000,2345.0,городской округ Эгвекинот,городской округ,87.0,Чукотский автономный округ,77715000
1730,1702,78603000,2129.0,Большесельский,78-603-000-000,2321.0,Большесельский муниципальный район,муниципальный район,76.0,Ярославская область,78603000
1731,1703,78606000,2947.0,Борисоглебский,78-606-000-000,2322.0,Борисоглебский муниципальный район,муниципальный район,76.0,Ярославская область,78606000
1732,1704,78609000,1763.0,Брейтовский,78-609-000-000,2323.0,Брейтовский муниципальный район,муниципальный район,76.0,Ярославская область,78609000
1733,1705,78612000,4692.0,Гаврилов-Ямский,78-612-000-000,2324.0,Гаврилов-Ямский муниципальный район,муниципальный район,76.0,Ярославская область,78612000
1734,1706,78615000,4608.0,Даниловский,78-615-000-000,2325.0,Даниловский муниципальный район,муниципальный район,76.0,Ярославская область,78615000
1735,1707,78618000,2423.0,Любимский,78-618-000-000,2326.0,Любимский муниципальный район,муниципальный район,76.0,Ярославская область,78618000
1736,1708,78621000,1864.0,Мышкинский,78-621-000-000,2327.0,Мышкинский муниципальный район,муниципальный район,76.0,Ярославская область,78621000
1737,1709,78623000,3042.0,Некоузский,78-623-000-000,2328.0,Некоузский муниципальный район,муниципальный район,76.0,Ярославская область,78623000
1738,1710,78626000,5315.0,Некрасовский,78-626-000-000,2329.0,Некрасовский муниципальный район,муниципальный район,76.0,Ярославская область,78626000
1739,1711,78629000,2471.0,Первомайский,78-629-000-000,2330.0,Первомайский муниципальный район,муниципальный район,76.0,Ярославская область,78629000
1740,1712,78634000,2923.0,Пошехонский,78-634-000-000,2332.0,Пошехонский муниципальный район,муниципальный район,76.0,Ярославская область,78634000
1741,1713,78637000,14166.0,Ростовский,78-637-000-000,2333.0,Ростовский муниципальный район,муниципальный район,76.0,Ярославская область,78637000
1742,1714,78640000,4657.0,Рыбинский,78-640-000-000,2334.0,Рыбинский муниципальный район,муниципальный район,76.0,Ярославская область,78640000
1743,1715,78643000,10523.0,Тутаевский,78-643-000-000,2335.0,Тутаевский муниципальный район,муниципальный район,76.0,Ярославская область,78643000
1744,1716,78646000,8398.0,Угличский,78-646-000-000,2336.0,Угличский муниципальный район,муниципальный район,76.0,Ярославская область,78646000
1745,1717,78650000,12090.0,Ярославский,78-650-000-000,2337.0,Ярославский муниципальный район,муниципальный район,76.0,Ярославская область,78650000
1746,1718,78701000,123265.0,Ярославль,78-701-000-000,2318.0,городской округ город Ярославль,городской округ,76.0,Ярославская область,78701000
1747,1719,78705000,10424.0,Переславль-Залесский,78-705-000-000,2319.0,городской округ город Переславль-Залесский,городской округ,76.0,Ярославская область,78705000
1748,1719,78705000,10424.0,Переславль-Залесский,78-705-000-000,2619.0,городской округ город Переславль-Залесский,городской округ,76.0,Ярославская область,78705000
1749,1720,78715000,36534.0,Рыбинск,78-715-000-000,2320.0,городской округ город Рыбинск,городской округ,76.0,Ярославская область,78715000
1750,1721,79605000,5518.75,Гиагинский,79-605-000-000,3.0,Гиагинский муниципальный район,муниципальный район,1.0,Республика Адыгея,79605000
1751,1722,79615000,5910.0,Кошехабльский,79-615-000-000,4.0,Кошехабльский муниципальный район,муниципальный район,1.0,Республика Адыгея,79615000
1752,1723,79618000,4750.5,Красногвардейский,79-618-000-000,5.0,Красногвардейский муниципальный район,муниципальный район,1.0,Республика Адыгея,79618000
1753,1724,79622000,8256.0,Майкопский,79-622-000-000,6.0,Майкопский муниципальный район,муниципальный район,1.0,Республика Адыгея,79622000
1754,1725,79630000,11194.5,Тахтамукайский,79-630-000-000,7.0,Тахтамукайский муниципальный район,муниципальный район,1.0,Республика Адыгея,79630000
1755,1726,79633000,3181.25,Теучежский,79-633-000-000,8.0,Теучежский муниципальный район,муниципальный район,1.0,Республика Адыгея,79633000
1756,1727,79640000,3307.25,Шовгеновский,79-640-000-000,9.0,Шовгеновский муниципальный район,муниципальный район,1.0,Республика Адыгея,79640000
1757,1728,79701000,28124.25,Майкоп,79-701-000-000,1.0,городской округ город Майкоп,городской округ,1.0,Республика Адыгея,79701000
1758,1729,79703000,4008.75,Адыгейск,79-703-000-000,2.0,городской округ город Адыгейск,городской округ,1.0,Республика Адыгея,79703000
1759,1730,80601000,9144.75,Абзелиловский,80-601-000-000,30.0,Абзелиловский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80601000
1760,1731,80602000,6861.75,Альшеевский,80-602-000-000,31.0,Альшеевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80602000
1761,1732,80603000,3475.75,Архангельский,80-603-000-000,32.0,Архангельский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80603000
1762,1733,80604000,4572.75,Аскинский,80-604-000-000,33.0,Аскинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80604000
1763,1734,80605000,6691.5,Аургазинский,80-605-000-000,34.0,Аургазинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80605000
1764,1735,80606000,11745.0,Баймакский,80-606-000-000,35.0,Баймакский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80606000
1765,1736,80607000,5333.0,Бакалинский,80-607-000-000,36.0,Бакалинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80607000
1766,1737,80608000,4415.0,Балтачевский,80-608-000-000,37.0,Балтачевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80608000
1767,1738,80609000,12191.25,Белебеевский,80-609-000-000,38.0,Белебеевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80609000
1768,1739,80610000,3596.25,Белокатайский,80-610-000-000,39.0,Белокатайский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80610000
1769,1740,80611000,14870.0,Белорецкий,80-611-000-000,40.0,Белорецкий муниципальный район,муниципальный район,2.0,Республика Башкортостан,80611000
1770,1741,80612000,5082.25,Бижбулякский,80-612-000-000,41.0,Бижбулякский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80612000
1771,1742,80613000,8632.75,Бирский,80-613-000-000,42.0,Бирский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80613000
1772,1743,80614000,4535.0,Благоварский,80-614-000-000,43.0,Благоварский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80614000
1773,1744,80615000,5707.0,Благовещенский,80-615-000-000,44.0,Благовещенский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80615000
1774,1745,80617000,5282.25,Буздякский,80-617-000-000,45.0,Буздякский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80617000
1775,1746,80618000,4942.25,Бураевский,80-618-000-000,46.0,Бураевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80618000
1776,1747,80619000,4652.75,Бурзянский,80-619-000-000,47.0,Бурзянский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80619000
1777,1748,80621000,6201.0,Гафурийский,80-621-000-000,48.0,Гафурийский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80621000
1778,1749,80622000,5602.0,Давлекановский,80-622-000-000,49.0,Давлекановский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80622000
1779,1750,80623000,6214.5,Дуванский,80-623-000-000,50.0,Дуванский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80623000
1780,1751,80624000,9983.25,Дюртюлинский,80-624-000-000,51.0,Дюртюлинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80624000
1781,1752,80625000,3668.25,Ермекеевский,80-625-000-000,52.0,Ермекеевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80625000
1782,1753,80626000,5596.5,Зианчуринский,80-626-000-000,53.0,Зианчуринский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80626000
1783,1754,80627000,2861.75,Зилаирский,80-627-000-000,54.0,Зилаирский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80627000
1784,1755,80628000,8266.25,Иглинский,80-628-000-000,55.0,Иглинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80628000
1785,1756,80630000,7061.5,Илишевский,80-630-000-000,56.0,Илишевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80630000
1786,1757,80631000,12143.0,Ишимбайский,80-631-000-000,57.0,Ишимбайский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80631000
1787,1758,80633000,4116.5,Калтасинский,80-633-000-000,58.0,Калтасинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80633000
1788,1759,80634000,4802.5,Караидельский,80-634-000-000,59.0,Караидельский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80634000
1789,1760,80635000,8132.75,Кармаскалинский,80-635-000-000,60.0,Кармаскалинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80635000
1790,1761,80636000,3659.0,Кигинский,80-636-000-000,61.0,Кигинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80636000
1791,1762,80637000,4111.25,Краснокамский,80-637-000-000,62.0,Краснокамский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80637000
1792,1763,80638000,5949.0,Кугарчинский,80-638-000-000,63.0,Кугарчинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80638000
1793,1764,80639000,4151.0,Куюргазинский,80-639-000-000,64.0,Куюргазинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80639000
1794,1765,80640000,4564.75,Кушнаренковский,80-640-000-000,65.0,Кушнаренковский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80640000
1795,1766,80641000,11376.0,Мелеузовский,80-641-000-000,66.0,Мелеузовский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80641000
1796,1767,80642000,4201.5,Мечетлинский,80-642-000-000,67.0,Мечетлинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80642000
1797,1768,80643000,4683.5,Мишкинский,80-643-000-000,68.0,Мишкинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80643000
1798,1769,80644000,5943.75,Миякинский,80-644-000-000,69.0,Миякинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80644000
1799,1770,80645000,3516.0,Нуримановский,80-645-000-000,70.0,Нуримановский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80645000
1800,1771,80647000,4737.25,Салаватский,80-647-000-000,71.0,Салаватский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80647000
1801,1772,80648000,3888.25,Стерлибашевский,80-648-000-000,72.0,Стерлибашевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80648000
1802,1773,80649000,6507.0,Стерлитамакский,80-649-000-000,73.0,Стерлитамакский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80649000
1803,1774,80650000,4608.0,Татышлинский,80-650-000-000,74.0,Татышлинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80650000
1804,1775,80651000,18933.5,Туймазинский,80-651-000-000,75.0,Туймазинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80651000
1805,1776,80652000,12650.5,Уфимский,80-652-000-000,76.0,Уфимский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80652000
1806,1777,80653000,11004.0,Учалинский,80-653-000-000,77.0,Учалинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80653000
1807,1778,80654000,3314.75,Федоровский,80-654-000-000,78.0,Федоровский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80654000
1808,1779,80655000,5820.25,Хайбуллинский,80-655-000-000,79.0,Хайбуллинский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80655000
1809,1780,80656000,6291.25,Чекмагушевский,80-656-000-000,80.0,Чекмагушевский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80656000
1810,1781,80657000,8496.25,Чишминский,80-657-000-000,81.0,Чишминский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80657000
1811,1782,80658000,4188.0,Шаранский,80-658-000-000,82.0,Шаранский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80658000
1812,1783,80659000,6969.5,Янаульский,80-659-000-000,83.0,Янаульский муниципальный район,муниципальный район,2.0,Республика Башкортостан,80659000
1813,1784,80701000,127021.25,Уфа,80-701-000-000,21.0,городской округ город Уфа,городской округ,2.0,Республика Башкортостан,80701000
1814,1785,80703000,2073.5,Агидель,80-703-000-000,22.0,городской округ город Агидель,городской округ,2.0,Республика Башкортостан,80703000
1815,1786,80723000,9347.25,Кумертау,80-723-000-000,23.0,городской округ город Кумертау,городской округ,2.0,Республика Башкортостан,80723000
1816,1787,80727000,17679.5,Нефтекамск,80-727-000-000,25.0,городской округ город Нефтекамск,городской округ,2.0,Республика Башкортостан,80727000
1817,1788,80735000,12830.0,Октябрьский,80-735-000-000,26.0,городской округ город Октябрьский,городской округ,2.0,Республика Башкортостан,80735000
1818,1789,80739000,18712.75,Салават,80-739-000-000,27.0,городской округ город Салават,городской округ,2.0,Республика Башкортостан,80739000
1819,1790,80743000,8351.5,Сибай,80-743-000-000,28.0,городской округ город Сибай,городской округ,2.0,Республика Башкортостан,80743000
1820,1791,80745000,32978.25,Стерлитамак,80-745-000-000,29.0,городской округ город Стерлитамак,городской округ,2.0,Республика Башкортостан,80745000
1821,1792,81603000,11776.5,Баргузинский,81-603-000-000,86.0,Баргузинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81603000
1822,1793,81606000,3062.25,Баунтовский,81-606-000-000,87.0,Баунтовский эвенкийский муниципальный район,муниципальный район,3.0,Республика Бурятия,81606000
1823,1794,81609000,9790.5,Бичурский,81-609-000-000,88.0,Бичурский муниципальный район,муниципальный район,3.0,Республика Бурятия,81609000
1824,1795,81612000,13066.0,Джидинский,81-612-000-000,89.0,Джидинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81612000
1825,1796,81615000,9601.25,Еравнинский,81-615-000-000,90.0,Еравнинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81615000
1826,1797,81618000,17969.5,Заиграевский,81-618-000-000,91.0,Заиграевский муниципальный район,муниципальный район,3.0,Республика Бурятия,81618000
1827,1798,81621000,15283.5,Закаменский,81-621-000-000,92.0,Закаменский муниципальный район,муниципальный район,3.0,Республика Бурятия,81621000
1828,1799,81622000,21827.0,Иволгинский,81-622-000-000,93.0,Иволгинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81622000
1829,1800,81624000,19264.0,Кабанский,81-624-000-000,94.0,Кабанский муниципальный район,муниципальный район,3.0,Республика Бурятия,81624000
1830,1801,81627000,11248.75,Кижингинский,81-627-000-000,95.0,Кижингинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81627000
1831,1802,81630000,8717.0,Курумканский,81-630-000-000,96.0,Курумканский муниципальный район,муниципальный район,3.0,Республика Бурятия,81630000
1832,1803,81633000,13995.0,Кяхтинский,81-633-000-000,97.0,Кяхтинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81633000
1833,1804,81635000,2846.75,Муйский,81-635-000-000,98.0,Муйский муниципальный район,муниципальный район,3.0,Республика Бурятия,81635000
1834,1805,81636000,10621.0,Мухоршибирский,81-636-000-000,99.0,Мухоршибирский муниципальный район,муниципальный район,3.0,Республика Бурятия,81636000
1835,1806,81639000,3058.0,Окинский,81-639-000-000,100.0,Окинский муниципальный район,муниципальный район,3.0,Республика Бурятия,81639000
1836,1807,81642000,10392.25,Прибайкальский,81-642-000-000,101.0,Прибайкальский муниципальный район,муниципальный район,3.0,Республика Бурятия,81642000
